username,tweet
callme_damz,"Cristiano Ronaldo adapted & evolved his game from a dribbler to a goal poacher to last longer in this game BUT some fanboys will come to tweet ""he only waits in the box"". Happy 35th Birthday to the #GOAT."
legit_edoboy,Happy 35th Birthday to the Greatest of all time Cristiano Ronaldo Dos Santos Aveiro So far with Juventus: 70 Games 50 Goals 13 Assists 1 Scudetto 1 SuperCoppa Italiana : 2 Tanti Auguri @Cristiano 
Zain14hd,Happy 35th Birthday to Cristiano Ronaldo. We all miss this man so much in Manchester . Legend. 
cristiannrufino,Happy 35th birthday to my GOAT 
ViniRodryFC,Happy 35th birthday to @Cristiano. Hoping and wishing for another great year ahead for you. #HappyBirthdayCR7 #CristianoRonaldo
KheneP,"Happy 35th Birthday Cristiano! 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Balon d'Ors 4 Golden Shoes 722 career goals Don't hate, just appreciate. “Goatest” ever. #MUFC"
bamdee_eweje, Happy 35th birthday @Cristiano #CR7 #Ronaldo
NIBFC,HAPPY 35TH BIRTHDAY TO THE GREATEST ATHLETE OF ALL TIME 
Aytalksoccerya1, Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes 
AakashS59470171,Happy 35th Birthday one of my favourite sportsman @Cristiano #CR7 #CristianoRonaldo #HBDCR7
ameengusau1," Happy 35th Birthday, @Cristiano! 994 Games 722 Goals 251 Assists 29 Trophies 5 Ballon d'Or awards Most goals EVER in @ChampionsLeague @RealMadrid's all-time top goalscorer @SelecaoPortugal's most capped player &amp; all-time top goalscorer "
IfrekeRichard,Happy 35th birthday Cristiano Ronaldo JUMPALDO Greatest of all time #CR7 #Ronaldo #GOAT #GodMorningWednesday
GameYetu,Happy 35th birthday to Cristiano Ronaldo!! Is he the GREATEST player ever to grace a football pitch? #HappyBirthdayCristiano #HappyBirthdayCR7 @Cristiano
iimo_10,Happy 35th birthday Legend @Cristiano .
peckerstekkers,Happy 35th birthday to one of the GOATS @Cristiano
scoreboarddg, Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes One word for him #GOAT #Ronaldo
modernnewsgh,Happy 35th birthday @Cristiano: • 5x Champions League winner • 5x Ballon d'Or winner • 4x FIFA Player of the Year • 4x European Golden Shoe • 3x Premier League winner • European Championship • Nations League One of the greatest players to have played the game.
TherealADten,Happy 35th birthday to the greatest player of all time. The definition of what can be achieved with determination and dedication. Man is a beast. #CristianoRonaldo
RenatoSosua,"Happy 35th Birthday Cristiano Ronaldo, football wouldn't be the same without you "
TheSportsGram,Happy 35th Birthday @Cristiano 5X Champions League Winner 5X Ballon d'Or Winner 4X FIFA Player of the Year 4X European Golden Shoe 3X Premier League Winner Euro 2016 Winner Nations League #HappyBirthdayCR7 | #CristianoRonaldo
i_am_tawanda," Happy 35th Birthday, @Cristiano! 994 Games 722 Goals 251 Assists 29 Trophies 5 Ballon d'Or awards Most goals EVER in @ChampionsLeague @RealMadrid's all-time top goalscorer @SelecaoPortugal's most capped player &amp; all-time top goalscorer Elite."
adex0057,Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes @Cristiano is the REAL GOAT
aqil_zulkifly,Happy 35th Birthday @Cristiano !
uil_plug," Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes Don't hate, just appreciate.#GOAT"
VinayChanumolu,Happy 35th Birthday Cristiano Ronaldo.. Keep inspiring us and please don't retire anytime soon.. #Ronaldo #Cristiano
HRH_onyx,Happy birthday @Cristiano happy 35th. I wish you all the best things in life and more. It would make me happy if you could ask @ZidaneOfficial_ to reply me what he said in the 9th minute of this video clip. You've given us the best 20 years of life and I wish you more success.
sirjero,Happy 35th birthday @Cristiano. Thanks for the memories and your ‘never give up’ attitude and mindset!
lilkid_young,Happy 35th birthday to Cristiano Ronaldo ...... When Talent meets Hardwork it produces greatness #GOAT
MacToher,"Happy 35th Birthday to Cristiano Ronaldo. Thank you for inspiring us in dedication and hardwork. We celebrate you @Cristiano, keep breaking records. #Cheers."
AdeyojuMasud,"Happy birthday to a legend,not just a legend to a club or to a country but a legend to football. A mentor,an achiever,a leader,a father,a husband,a sportsman,a giver,Mr champions league.......@Cristiano HAPPY 35th BIRTHDAY "
Ballofolli,"Happy 35th birthday to the Greatest of all time, Cristiano Don Dantos Aveiro Ronaldo. #GOAT "
rothymie,Happy 35th Birthday to @Cristiano. Cheers to many more years. One of the greatest athlete ever. My G.O.A.T 
iamstillonstill,Happy birthday boss @ushbebecomedian more of God blessings this new year... I celebrate you. Live long!!! Happy 35th Cristiano Ronaldo Abacha EFCC #LagosTREK #GOAT King James Lebron 7.5% VAT
badass_melanin,"Happy 35th Birthday to my IDOLO, @Cristiano! 722 Goals 251 Assists 29 Trophies 5 Ballon d'Or awards Most goals EVER in Champions League All-time top goalscorer for Real Madrid @SelecaoPortugal's Best Player Ever The Elite #HappyBirthdayCristiano"
AhmedEragab,"Happy 35th Birthday, @Cristiano #ronaldo"
SportMobApp,Happy 35th Birthday @Cristiano #CR7 #Cristiano
SULEIMANUTHMAN4,Pride Of Portugal Heart Of United Soul Of Madrid Hope Of Juventus King Of Football Happy 35th Birthday Cristiano Ronaldo 
Banison1,Happy 35th birthday @Cristiano Ronaldo • 5x Champions League winner • 5x Ballon d'Or winner • 4x FIFA Player of the Year • 4x European Golden Shoe • 3x Premier League winner • European Championship • Nations League Legend.
Mortada77Dada," Happy 35th Birthday, @Cristiano! 994 Games 722 Goals 251 Assists 29 Trophies 5 Ballon d'Or awards Most goals EVER in @ChampionsLeague @RealMadrid's all-time top goalscorer @SelecaoPortugal's most capped player &amp; all-time top goalscore"
EggsBenedictZA,Happy 35th birthday to Cristiano 
Shvdrak,"35th birthday of the G.O.A.T Cristiano Ronaldo, such a determined soul. Happy birthday King.....more glorious moments "
dijinee,Happy 35th birthday to the Greatest player of all time. Thank you for the memories Legend. https://twitter.com/MadridistaHaven/status/1016716879715418112/video/1
saiiyashwanth18,Happy 35th birthday #Cristiano #HappyBirthdayCR7 the spr man love from india 
ayodeji_pieters, Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoe 
Manzuma__,Happy 35th Birthday GOAT #GOAT
BillBankz2,Happy 35th birthday @Cristiano • 5x Champions League winner • 5x Ballon d'Or winner • 4x FIFA Player of the Year • 4x European Golden Shoe • 3x Premier League winner • European Championship • Nations League One of the greatest players to have played the game.
SIfemie7,Happy 35th birthday GOAT! 
Ibitamuno4,Happy 35th Birthday C. Legendary R. More accomplishments and trophies to be lifted by you 
_iamsimat,Happy 35th birthday man #CR7
damieikeji,"Happy 35th birthday to my GOAT, the greatest of all time. Keep soaring and winning. "
IM_SAWARGAONKAR,"The Man , The King , The Myth. The Goat. @Cristiano #HAPPY_35th_BIRTHDAY @Cristiano"
BurrGuewel,Happy 35th birthday 
AsifXawan,"Happy 35th birthday, @Cristiano Premier League La Liga Serie A Champions League Club World Cup European Championship Nations League Ballon d'Or Golden Shoe #Cristiano #CristianoRonaldo"
TeamCRonaldo,Happy 35th birthday Cristiano Ronaldo • 5x Champions League winner • 5x Ballon d'Or winner • 4x FIFA Player of the Year • 4x European Golden Shoe • 3x Premier League winner • European Championship • Nations League Legend. 
ClassifiedPerez,"@Cristiano Ronaldo dos Santos Aveiro, The Greatest Athlete that ever walked the surface of the earth, Happy 35th Birthday "
ElfiOzil,HAPPY 35TH BIRTHDAY GOAT! THANK YOU FOR BEING IN OUR GENERATION! DON'T RETIRE ANYTIME SOON PLEASE! 
Wetalkaboutspo1,Happy 35th birthday Cristiano Ronaldo: • 5x Champions League winner • 5x Ballon d'Or winner • 4x FIFA Player of the Year • 4x European Golden Shoe • 3x Premier League winner • European Championship • Nations League One of the greatest players to have played the game. 
optninety9,Happy 35th birthday Lord Orlando @Cristiano 
shandyace,"Happy 35th birthday to the greatest athlete of all time, the relentless robot who defies age . An idol to so many. A reminder of what can be achieved with determination and dedication. Cristiano Ronaldo holds Over 140 records in football history. HBD LEGEND "
Itz_Rolexy," Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes Don't hate, just appreciate. Pure fucking greatness. "
EvrythgManutd, Happy 35th Birthday to Cristiano Ronaldo! 292 games 118 goals 69 assists Premier League League Cup Champions League FA Cup FIFA Club World Cup Ballon d’Or #PL golden boot Legend @Cristiano #MUFC
Koodaltwitz,Happy 35th birthday to the greatest player in the history of football. #CristianoRonaldo @Cristiano 
GeneralBaron2," Happy 35th Birthday, @Cristiano! 994 Games 722 Goals 251 Assists 29 Trophies 5 Ballon d'Or awards Most goals EVER in @ChampionsLeague @RealMadrid's all-time top goalscorer @SelecaoPortugal's most capped player &amp; all-time top goalscorer Elite."
Sunflow63119890,Happy 35th Birthday to the god of Football. Cristiano Ronaldo 
jennyorji37,"Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes Don't hate,… https://www.instagram.com/p/B8LVMpkplPr/?igshid=1loivdz8g7bxb"
Onlylastborn,PL Titles La Liga Titles Serie A Title Uefa Champions League Titles FIFA Club World Cups Uefa Euro Uefa Nations League 5x Ballon d'Ors 4x Golden Shoes . Happy 35th Birthday Cristiano Ronaldo. #Ronaldo
SuperApp_nepal,Happy 35th Birthday Cristiano Ronaldo Great wish from SuperApp #SuperApp #superappnepal #superride https://www.instagram.com/p/B8LVBMwh1Gb/?igshid=1smkijdcfuho4
bernie_slimz,"Happy 35th Birthday to the Greatest of all Time, my mentor, Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes "
AceOfAfrica,Happy 35th birthday @Cristiano. The .
Obong_Hanson,Happy 35th birthday to you Cristiano Ronaldo. Keep being a god. #CR7
Papi_6ix,Happy 35th birthday to the greatest athlete of all time. @Cristiano An idol to so many. A reminder of what can be achieved with determination and dedication. #CR7 Cristiano Ronaldo 
EleryanRamsey,"Happy 35th birthday to the GOAT @Cristiano .. Your truly an inspiration of greatness, hard work, dedication and commitment "
RishabhSood07,Happy 35th birthday to the best player ever . @Cristiano #VivaRonnie 
feelingbruva_," Happy 35th Birthday, @Cristiano! 994 Games 722 Goals 251 Assists 29 Trophies 5 Ballon d'Or awards Most goals EVER in @ChampionsLeague @RealMadrid's all-time top goalscorer selecaoportugal's… https://www.instagram.com/p/B8LUeyZpzkN/?igshid=15yc0p40futbv"
Kingtife01,"Christiano Ronaldo, We are lucky to be in the same generation as you. Happy 35th birthday to the second best footballer in the world . "
northiee2,HAPPY 35th BIRTHDAY CRISTIANO RONALDO 
Squawka,Happy 35th birthday Cristiano Ronaldo: • 5x Champions League winner • 5x Ballon d'Or winner • 4x FIFA Player of the Year • 4x European Golden Shoe • 3x Premier League winner • European Championship • Nations League One of the greatest players to have played the game. 
DevilsOfUnited,Happy 35th Birthday to Cristiano Ronaldo. I miss this man so much. Legend. 
iam_kennybreezy,"God gave talent to everyone, and our talents are all in the parts of our body, your own talent is in your leg and I’m glad you used it well by entertaining the fans of this beautiful game for a long time Happy 35th Birthday Cristiano Ronaldo.. "
SuperApp_nepal,Happy 35th Birthday Cristiano Ronaldo Great wish from SuperApp #SuperApp #superappnepal #superride https://www.instagram.com/p/B8LUPEcB_Wj/?igshid=104lts6k60i6f
Ehighalejoshua,"Happy birthday 35th birthday to the greatest football LEGEND of all time The one who never grows old, the one who made me fall in love with sports I love you so much... So sad we won't get anyone like you after your retirement Happy birthday Cristiano Ronaldo @Cristiano"
iffadolls,"Happy 35th birthday to the greatest of all time, the relentless robot who defies age The king of the ucl along with Madrid,Manchester united, juventus and Portugal’s best ever to name a few. Cristiano Ronaldo holds Over 140 records in football history. "
Shvdrak,Happy 35th birthday to the G.O.A.T @Cristiano You've been sensational and inspirational....keep the energy King
MDMazha42033148, Happy 35th birthday to the greatest player of all time @Cristiano! Cristiano Ronaldo 994 Games 722 Goals 251 Assists 29 Trophies 5 Ballon d'Or awards Most goals EVER in @ChampionsLeague @RealMadrid's all-time top goalscorer
UmairkhanDec12,Happy 35th Birthday @Cristiano Ronaldo Premier League La Liga Serie A UCL Euro UEFA Nations League Ballon d'or
Kriston33,"Happy 35th Birthday to the greatest ever. Every year you set the bar high for all,Every year you prove critics wrong. 17 long years.. watching you play and every goal still makes me smile. My Hero My Passion. Here's to another year Ronaldo #HappyBirthdayCristiano #CR7 #Kriston"
sunnydee1801,Happy 35th birthday to the most amazing player on earth right now @Cristiano
j60nta2,Happy 35th Birthday Cristiano - My 9 year old son Taylor wishes you a very #HappyBirthday Have a good day #Champ from @Stockton_onTees in the UK
Himanshujaangir,Happy 35th Birthday @Cristiano #CristianoRonaldo #Cristiano #Ronaldo #happy #birthday #CR7 #HappyBirthdayRonaldo #football #CR735 #Cristiano35 #photography #PhotoOfTheDay #like #like4like #likethispost #follow #FolloMe #follo4follo #follo
UcheyFCB,Happy 35th birthday CR7 one of the best to ever play the game
McChinedu007,Happy 35th Birthday Cristiano Ronaldo. The Greatest of All Time. #GOAT
NmesomaOgbuke,"An icon of the game, a true living legend, happy 35th birthday "
AdAmX_79,"Happy 35th birthday to a , Legend , extraordinary , World-class, record breaking &amp; greatest player to ever grace the football pitch @Cristiano.. ..your legacy precedes you, may you never age, the world ain't ready.. #HappyBirthdayCR7 #HappyBirthdayRonaldo #WednesdayThoughts"
parlenzy77,Happy 35th Birthday @Cristiano 994 Games 722 Goals 251 Assists 29 Trophies 5 Ballon d'Or awards GOAT
PealynEmpire,"Happy 35th year birthday celebration to my favorite sportsman in the world. you are such a huge inspiration, thank you for blessing us with your class, skills, brilliance and GOAT status. love you king "
MUFCScoop,"Happy 35th Birthday, Cristiano Ronaldo! #MUFC"
BetwayNigeria,Happy 35th Birthday Cristiano Ronaldo Premier League La Liga Serie A UCL Euro UEFA Nations League ballon d'or One of the BEST footballers to ever grace the game #BetwaySquad
FarindokiBetTip,Happy 35th Birthday to @Cristiano. Cheers to many more years. One of the greatest athlete ever. My G.O.A.T 
Betway_Zambia,Happy 35th Birthday Cristiano Ronaldo Premier League La Liga Serie A UCL Euro UEFA Nations League ballon d'or One of the BEST footballers to ever grace the game #BetwaySquad
LukitaTheGoat,"Happy 35th birthday to the greatest player football has ever seen. Ages like fine wine. Forever grateful, @Cristiano "
betway_ug,Happy 35th Birthday Cristiano Ronaldo Premier League La Liga Serie A UCL Euro UEFA Nations League ballon d'or One of the BEST footballers to ever grace the game #BetwaySquad
tamilmediahouse,http://bit.ly/2GUMERt Happy Birthday Cristiano! 35 Cristiano Ronaldo records to commemorate his 35th birthday #Cristiano #CristianoRonaldo #Cristiano35 #CristianoRonaldo #Ronaldo
happygod93,Happy 35th Birthday to my godfather @Cristiano. Hopefully we win our 6th balon d’or this year.
ogwang256," Happy 35th Birthday @Cristiano Ronaldo 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes Don't hate, just appreciate. Pure fucking greatness. @Sticklloyds2"
Jhidey_quotes,Happy 35th birthday to the greatest of all time. Cristiano Ronaldo!!!! 
nnajiegosamuel,"Happy 35th birthday! @Cristiano More records, goal and trophies to your name! "
90sSophie,"Happy 35th Birthday to Christiano Ronaldo. At some point, he made La Liga his foot stool. . Watch and retweet for this 5 times world best. "
Betway_za,Happy 35th Birthday Cristiano Ronaldo Premier League La Liga Serie A UCL Euro UEFA Nations League ballon d'or One of the BEST footballers to ever grace the game #BetwaySquad
Stanleeking_Uc,A god in a human form. Happy 35th Birthday Cristiano The Goat 
sparkyalonso2,"HAPPY BIRTHDAY!! Cristiano Ronaldo As you Celebrates your 35th Birthday today, God's blessing and care is yours forever Shine on CR7 "
misterdeji7, Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes @Cristiano #Goat Just appreciate. Pure fucking greatness. 
karabagscom,Happy 35th Birthday to the Football Legend #Ronaldo #HappyBirthdayCR7 #CristianoRonaldo #legend #inspiration #HappyBirthdayCristiano #football #HappyBirthdayRonaldo #kara #karabags #menaccessory
cornel_uchenna,Happy 35th birthday to the Greatest Player to ever kick a ball. Keep Smashing them G.O.A.T. Siiiiiiiiiiiiiiiiiiiiiiiiiii! 
ddsportschannel,Happy 35th Birthday Cristiano Ronaldo Premier League La Liga Serie A UCL Euro UEFA Nations League Ballan d'Ors 
sir_yb,"Happy 35th birthday to my favorite footballer @Cristiano I have learnt 2 great lessons from ur life; 1. I must work hard to be great. 2. Giving up should never be an option. For me, you are the greatest footballer"
RaselRur,"Happy 35th birthday,Cristiano Ronaldo!The Legend!! Premier League La Liga Serie A Champions League Club World Cup European Championship Nations League Ballon d'Or Golden Shoe #CristianoRonaldo #HappyBirthdayCR7"
VKofoworola,Happy 35th birthday to my GOAT 
EEutomi,"Happy 35th Birthday @Cristiano you have proven with Hard Work, Determination and Abs, you can be the best at what you do, everywhere you go. #GOAT"
SignorJohn,"Cristiano Ronaldo's 35th birthday is a sign that we'll soon miss this phenomenal player as age is gradually catching up on him. But let's enjoy him while he plays. Happy birthday, CR7! Happy 28th birthday to Neymar too."
chidozie_o,"Happy 35th birthday my GOAT, Christiano keep breaking records!"
footyroom,Happy 35th Birthday to Cristiano #Ronaldo 
IdoGreen2,Happy Birthday to 35th to @Cristiano wish you to continue be the best player in the world 
_SMB_Jhosh,"Happy 35th birthday to the greatest athlete of all time,An idol to so many. Lol, GOATS are born in February. "
madridreigns,"Viva la madre, que te parió @Cristiano! Happy 35th birthday! We will always miss you. All the best for you, legend! "
JabsJuventino,Happy 35th Birthday to the Greatest of all time Cristiano Ronaldo Dos Santos Aveiro 70 Games 50 Goals 13 Assists 1 Scudetto 1 SuperCoppa Italiana : 2 
afolobys," Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes Don't hate, just appreciate. Pure fucking greatness. "
wazzalurd,Born legend @Cristiano happy 35th birthday to you. Glory of our decade. 
TihamiuIsah,Happy 35th birthday This day a true legend was born @Cristiano
Dante_oi,Happy 35th Birthday to Cristiano Ronaldo! 
blossom_dike,"Happy 35th birthday to my Greatest footballer of all time, @Cristiano . It hurts that ya getting older and retirement is getting closer "
FtblJasper,"Happy 35th birthday to the greatest player to kick a football, Cristiano Ronaldo. The man isn’t slowing down, don’t hate just appreciate what you are watching because there won’t be another player like him."
iam_khenirem,"6 × League titles 5 × Champions League 1 × European Championship 5 × Ballon D'or Happy 35th Birthday to Cristiano Ronaldo You are an inspiration, mentor and idol to many. The only goat I know. RT if you are Cr7 fans "
Sporf," Happy 35th Birthday, @Cristiano! 994 Games 722 Goals 251 Assists 29 Trophies 5 Ballon d'Or awards Most goals EVER in @ChampionsLeague @RealMadrid's all-time top goalscorer @SelecaoPortugal's most capped player &amp; all-time top goalscorer Elite."
Opeyemi_d_Icon," Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes Don't hate, just appreciate. Pure greatness. #CristianoRonaldo"
victor_nour,Happy 35th Birthday to Cristiano Ronaldo 995 Matches 722 Goals 220 Assists 56 Hat-tricks 29 Trophies 5 Ballon D'Or A true Legend of the game https://www.instagram.com/p/B8LQnRtpLXb/?igshid=ecwsxtkojqey
Himansh46462542,"happy 35th birthday The Man, The Myth, The LEGEND #CristianoRonaldo #CR7"
UtdLedger, Happy 35th Birthday to Cristiano Ronaldo! 292 games 118 goals 69 assists Premier League League Cup Champions League FA Cup FIFA Club World Cup Ballon d’Or #PL golden boot Legend @Cristiano #MUFC
Betway_KE,Happy 35th Birthday Cristiano Ronaldo Premier League La Liga Serie A UCL Euro UEFA Nations League Ballan d'Ors How do you rate him among the BEST footballers to ever grace the game #BetwaySquad
_da_short_dude,Happy 35th birthday to the greatest footballer to have ever lived 17 years and Man's still strong Cristiano Ronaldo 
TekoMash,Happy 35th Birthday #CR7 @Cristiano #EastBoundCru #RweRunnersOrWhat #TwitterRunner #MarathonTraining
criszeer7,Happy 35th Birthday Legend Cristiano Ronaldo Career stats so Far (Thread) Overall stats Goals : 722* Assists : 251* Trophies : 31* 
sportvectru,Happy 35th Birthday to Cristiano Ronaldo Dos Santos Aveiro So far with Juventus: 70 Games 50 Goals 13 Assists 1 Scudetto 1 SuperCoppa Italiana : 2 #CristianoRonaldo #Cristiano #JuventusTV
Alaran_,"Happy 35th Birthday to the best player in the world, the #GOAT Cristiano Ronaldo, 35 and still doing great , we are eating good this year by God's grace "
UnitedRedscom, Happy 35th Birthday to Cristiano Ronaldo! 292 games 118 goals 69 assists Premier League League Cup Champions League FA Cup FIFA Club World Cup Ballon d’Or #PL golden boot Legend @Cristiano #MUFC
Emmyslaz,Happy 35th Birthday to @Cristiano. #GOAT
eniayewuadebola,Happy 35th Birthday to the Greatest of all time Cristiano Ronaldo Dos Santos Aveiro So far with Juventus: 70 Games 50 Goals 13 Assists 1 Scudetto 1 SuperCoppa Italiana : 2 
alhassankabeer7,Happy 35th birthday @Cristiano @juventusfc @realmadrid @ManUtd @SportingFT @uchihatafida
EsanAtinuke92," Happy 35th Birthday Cristiano Ronaldo.#Cristiano35 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes #GOAT Don't hate, just appreciate. Pure fucking greatness."
Moyin_gcfr,Happy 35th birthday to the GOAT Cristiano Ronaldo !!! I just thank God I watched and experience a great player like you!! More trophies and ballon d or incoming!!!!! 
Flameboii241,Happy 35th birthday to you Greatest Of All Time 
deewonder01,"Happy 35th birthday to the greatest athlete of all time. My soccer idol, thank you so much for the beautiful moments you brought and the ones you're yet to create. I love you @Cristiano Ronaldo."
OverlordGenera1,"Happy 35th birthday to Olanbiwonninu, Otaobayomi, Eeganmidogo Ishola Ronaldo... Baba gbogbo won! Iba Ibeji!!! #GOAT"
SalkarbSports,Happy 35th Birthday to Cristiano Ronaldo arguably football Greatest player of all time GOAT 
HosenTalukdar,Happy Birthday King of Football Cristiano Ronaldo. The best football player I have seen. On your 35th birthday Greetings and congratulations from the heart. To Love is the favorite player CR7. 
IamBijaya7," Happy Birthday 'Living Legend' my LOVE As @Cristiano ’s 35th birthday approaches unfortunately, here are the most iconic, quintessential, unforgettable, happiest, career defining moment and best moments of Cristiano’s illustrious and legendary career. #iambijaya7"
SRKzCombatant,Greatest Ever in Making Difference Greatest Ever Last Minute Scorer Greatest Ever to be Subbed & Change the Game Greatest Ever in Skillful Playmaking Happy 35th Birthday to the Football Legend #HappyBirthdayCR7 @Cristiano #CristianoRonaldo
FootballFactly, Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes 
NAVONILDAS12,"Happy 35th Birthday Legend Christiano Ronaldo ,the Greatest Footballer in the World 995 Appearances 772 Goals 251 Assists 32 Trophies 5 Ballon d'Ors 4 Golden Shoes True justification of being a #GOAT #CR7 #CRonaldo #Ronaldo #Christiano #ChristianoRonaldo #HappyBirthdayCR7"
iiiAY7," Happy 35th Birthday Cristiano Ronaldo. 3 Premier Leagues 2 La Ligas 1 Serie A 5 UEFA Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes Don't hate, just appreciate. Pure fucking greatness. #Cristiano35"
Marvel_Energy_,Happy 35th birthday GOAT 
IamUsman7,Happy 35th Birthday to the Greatest of all time Cristiano Ronaldo&lt;3 Every year you get older people expect you to be finished. Every year you prove them wrong. 35 years and still amazing.I pray More Life More Goals More Trophies More Awards More Everything.We love you Cristiano. 
TOBYN1010,"Happy 35th birthday Ronaldo, much love and care from United "
Ndy_freke,Happy 35th Birthday to the GREATEST OF ALL TIME Cristiano Ronaldo #GOAT
qhama_bona,Happy 35th birthday to my idol @Cristiano Ronaldo. Been a fan for a whole 17 years now. Was in grade 5 when I first saw him. And of course he has gone on to some freakish things. A truly resilient and great sportsman. Up there with the best of them. 
cherylvivian4,"Happy 35th Birthday to the one and only CR7. Having your achievements always questioned, compared to and most times being underestimated and yet you keep the fire burning and winning. I appreciate hardwork over everything. You are the #GOAT"
Manojst71936843,Happy 35th Birthday My Hero I am so lucky to see you playing at this age with same level of #Energy #legend
ashu96gaur,Happy 35th birthday legend He is 35 now but showing no signs of slowing down Ageing like a fine wine @Cristiano #HBDCR7 #CristianoRonaldo
desipaoletta,#CristianoRonaldo We love you !! Happy 35th Birthday!! 
iam_osv,Happy 35th Birthday @Cristiano The Greatest Football Player Of All Time If you're seeing this kindly Retweet till it gets to Cristiano!!
TimoWerner101,Happy 35th birthday Cristiano 
ceogbatue,Happy 35th Birthday @Cristiano God bless you. #CristianoRonaldo #GOAT #Ronaldo #legend
RajatSo26887565,"Happy 35th birthday Cristiano Ronaldo , the GREATEST Footballer in History. Goal of the decade #CR735 #CristianoRonaldo @Cristiano"
timiarts_design,"Can we take some secs to take our minds off Peloni, Balenciaga, Lebron, Koffee, EFCC, jack, Abidal, Abacha, Nancy, tosin and check out my new sketch . And happy 35th birthday to Cristiano Ronaldo. #LagosIsWalking #GOAT #Trump #SOTU #Sandra #lagostraffic #CristianoRonaldo"
Eaglecash1,"No word in this world can perfectly describe your gargantuanism, No article in this planet can explicitly describe your Genius... All we can say is you are the G.O.A.T. HappY 35th BirthdaY to Cristiano Dos Santos Aveiro Ronaldo... "
mossuccess,"Happy 35th Birthday to one of the Greatest Players of All Time! The Most Complete Footballer Ever; the Irrepressible Conqueror A true legend and god of the game More conquest Cristiano Ronaldo, my idol #TEAMCR7 #OneLove"
Abdul_daKing,"5 Champions Leagues 4 FIFA Club World Cups 1 Euro 1 UEFA Nations League 5 Ballan d'Ors 4 Golden Shoes Don't hate, just appreciate. Pure fucking greatness. Happy 35th Birthday to the GOAT of goats "
livescore,3 x Premier League 1 x FA Cup 3 x League Cup 2 x LaLiga 2 x Copa del Rey 1 x Serie A 5 x Champions League 4 x Club World Cup 1 x European Championship 5 x Ballon D'Or Happy 35th Birthday to @Cristiano #ManUtd #RealMadrid #Juve
